Date,Name,ELO_smooth
2021-04-23,Ryan Cheung,1925
2021-04-23,Sam Jukes,1995
2021-04-23,Sam Rhydderch,NA
2021-04-23,Samuele Scarpignato,NA
2021-04-23,Stuart Enoch,NA
2021-04-23,Tom Brown,2165
2021-04-23,Tom McIlveen,1537
2021-04-23,Will Parkinson,NA
2021-04-23,Yaroslav Sharhorodsky,NA
2021-04-23,Zack Wilkins,NA
2021-04-24,Abir Deshpande,NA
2021-04-24,Alan Spice,1993
2021-04-24,Alex Bullen,2154
2021-04-24,Andrei Zhuravlev,NA
2021-04-24,Anezka Vlkova,NA
2021-04-24,Angus Lloyd,NA
2021-04-24,Ashika Shahameeran,1538
2021-04-24,Ayodele Sadiq,NA
2021-04-24,Barbara Graczyk-Gibiec,1957
2021-04-24,Bertie Carvey,NA
2021-04-24,Bethan Mattingley,NA
2021-04-24,Bill Harle,1792
2021-04-24,Bill Hunt,1881
2021-04-24,Celso Bettencourt Pinto,1947
2021-04-24,Charles Summers,1923
2021-04-24,Chris Fox,1858
2021-04-24,Chris Golding,1721
2021-04-24,Con Ariti,1749
2021-04-24,Cyril Ley,NA
2021-04-24,Dave McGhee,NA
2021-04-24,David L Roberts,2035
2021-04-24,Derek Jones,2045
2021-04-24,Dominic Murray,NA
2021-04-24,Edward Donovan,1933
2021-04-24,Edward Mason,1680
2021-04-24,Elliott MacNeil,1920
2021-04-24,Emma Kong,NA
2021-04-24,George Turner,NA
2021-04-24,Georgi Korovski,NA
2021-04-24,Greg Lloyd,NA
2021-04-24,Grzegorz Toczek,2326
2021-04-24,Guy Wagner,1855
2021-04-24,Hamid Farani Sani,NA
2021-04-24,HaoYu Yin,NA
2021-04-24,Harri Hampson,NA
2021-04-24,Hefin Jones,NA
2021-04-24,Henry Jones,NA
2021-04-24,Ieuan Bevan Jones,NA
2021-04-24,Ivan De La Cruz,NA
2021-04-24,Jack Nicol,1746
2021-04-24,Jaime Davies,NA
2021-04-24,Jake Hurley,1897
2021-04-24,James Tapp,NA
2021-04-24,Jeff Rowland,1736
2021-04-24,Jen Taylor,NA
2021-04-24,Joe Fathallah,2031
2021-04-24,John Hannay,NA
2021-04-24,John Trevelyan,2081
2021-04-24,Jonathan Lewis,NA
2021-04-24,Joseph Sartin,NA
2021-04-24,Josh Robinson,1663
2021-04-24,Joshua McKenna,NA
2021-04-24,Jude Roberts,NA
2021-04-24,Kimberly Chong,1863
2021-04-24,Kristan Enoch,NA
2021-04-24,Krzysztof Jakubiak,NA
2021-04-24,Leon Zedlmayer,NA
2021-04-24,Martin Blackman-Siegler,NA
2021-04-24,Mateusz Graczyk,NA
2021-04-24,Matt Staniforth,2020
2021-04-24,Matthew Davies,NA
2021-04-24,Micah OToole,NA
2021-04-24,Michael Arribas-Ayllon,1839
2021-04-24,Miltos Zoumekas,NA
2021-04-24,Nick Van Noorden,NA
2021-04-24,Nigel Ralphs,2035
2021-04-24,Oleksandr Zhuravel,NA
2021-04-24,Olivia Smith,2111
2021-04-24,Peter Quinn,1867
2021-04-24,Piotr Graczyk,1731
2021-04-24,Reginald Mba,NA
2021-04-24,Reuben Hilliar,NA
2021-04-24,Richard Cousins,NA
2021-04-24,Ryan Cheung,1925
2021-04-24,Sam Jukes,1995
2021-04-24,Sam Rhydderch,NA
2021-04-24,Samuele Scarpignato,NA
2021-04-24,Stuart Enoch,NA
2021-04-24,Tom Brown,2165
2021-04-24,Tom McIlveen,1537
2021-04-24,Will Parkinson,NA
2021-04-24,Yaroslav Sharhorodsky,NA
2021-04-24,Zack Wilkins,NA
2021-04-25,Abir Deshpande,NA
2021-04-25,Alan Spice,1993
2021-04-25,Alex Bullen,2154
2021-04-25,Andrei Zhuravlev,NA
2021-04-25,Anezka Vlkova,NA
2021-04-25,Angus Lloyd,NA
2021-04-25,Ashika Shahameeran,1538
2021-04-25,Ayodele Sadiq,NA
2021-04-25,Barbara Graczyk-Gibiec,1957
2021-04-25,Bertie Carvey,NA
2021-04-25,Bethan Mattingley,NA
2021-04-25,Bill Harle,1792
2021-04-25,Bill Hunt,1881
2021-04-25,Celso Bettencourt Pinto,1947
2021-04-25,Charles Summers,1923
2021-04-25,Chris Fox,1858
2021-04-25,Chris Golding,1721
2021-04-25,Con Ariti,1749
2021-04-25,Cyril Ley,NA
2021-04-25,Dave McGhee,NA
2021-04-25,David L Roberts,2035
2021-04-25,Derek Jones,2045
2021-04-25,Dominic Murray,NA
2021-04-25,Edward Donovan,1933
2021-04-25,Edward Mason,1680
2021-04-25,Elliott MacNeil,1920
2021-04-25,Emma Kong,NA
2021-04-25,George Turner,NA
2021-04-25,Georgi Korovski,NA
2021-04-25,Greg Lloyd,NA
2021-04-25,Grzegorz Toczek,2326
2021-04-25,Guy Wagner,1855
2021-04-25,Hamid Farani Sani,NA
2021-04-25,HaoYu Yin,NA
2021-04-25,Harri Hampson,NA
2021-04-25,Hefin Jones,NA
2021-04-25,Henry Jones,NA
2021-04-25,Ieuan Bevan Jones,NA
2021-04-25,Ivan De La Cruz,NA
2021-04-25,Jack Nicol,1746
2021-04-25,Jaime Davies,NA
2021-04-25,Jake Hurley,1897
2021-04-25,James Tapp,NA
2021-04-25,Jeff Rowland,1736
2021-04-25,Jen Taylor,NA
2021-04-25,Joe Fathallah,2031
2021-04-25,John Hannay,NA
2021-04-25,John Trevelyan,2081
2021-04-25,Jonathan Lewis,NA
2021-04-25,Joseph Sartin,NA
2021-04-25,Josh Robinson,1663
2021-04-25,Joshua McKenna,NA
2021-04-25,Jude Roberts,NA
2021-04-25,Kimberly Chong,1863
2021-04-25,Kristan Enoch,NA
2021-04-25,Krzysztof Jakubiak,NA
2021-04-25,Leon Zedlmayer,NA
2021-04-25,Martin Blackman-Siegler,NA
2021-04-25,Mateusz Graczyk,NA
2021-04-25,Matt Staniforth,2020
2021-04-25,Matthew Davies,NA
2021-04-25,Micah OToole,NA
2021-04-25,Michael Arribas-Ayllon,1839
2021-04-25,Miltos Zoumekas,NA
2021-04-25,Nick Van Noorden,NA
2021-04-25,Nigel Ralphs,2035
2021-04-25,Oleksandr Zhuravel,NA
2021-04-25,Olivia Smith,2111
2021-04-25,Peter Quinn,1867
2021-04-25,Piotr Graczyk,1731
2021-04-25,Reginald Mba,NA
2021-04-25,Reuben Hilliar,NA
2021-04-25,Richard Cousins,NA
2021-04-25,Ryan Cheung,1925
2021-04-25,Sam Jukes,1995
2021-04-25,Sam Rhydderch,NA
2021-04-25,Samuele Scarpignato,NA
2021-04-25,Stuart Enoch,NA
2021-04-25,Tom Brown,2165
2021-04-25,Tom McIlveen,1537
2021-04-25,Will Parkinson,NA
2021-04-25,Yaroslav Sharhorodsky,NA
2021-04-25,Zack Wilkins,NA
2021-04-26,Abir Deshpande,NA
2021-04-26,Alan Spice,1993
2021-04-26,Alex Bullen,2154
2021-04-26,Andrei Zhuravlev,NA
2021-04-26,Anezka Vlkova,NA
2021-04-26,Angus Lloyd,NA
2021-04-26,Ashika Shahameeran,1538
2021-04-26,Ayodele Sadiq,NA
2021-04-26,Barbara Graczyk-Gibiec,1957
2021-04-26,Bertie Carvey,NA
2021-04-26,Bethan Mattingley,NA
2021-04-26,Bill Harle,1792
2021-04-26,Bill Hunt,1881
2021-04-26,Celso Bettencourt Pinto,1947
2021-04-26,Charles Summers,1923
2021-04-26,Chris Fox,1858
2021-04-26,Chris Golding,1721
2021-04-26,Con Ariti,1749
2021-04-26,Cyril Ley,NA
2021-04-26,Dave McGhee,NA
2021-04-26,David L Roberts,2035
2021-04-26,Derek Jones,2045
2021-04-26,Dominic Murray,NA
2021-04-26,Edward Donovan,1933
2021-04-26,Edward Mason,1680
2021-04-26,Elliott MacNeil,1920
2021-04-26,Emma Kong,NA
2021-04-26,George Turner,NA
2021-04-26,Georgi Korovski,NA
2021-04-26,Greg Lloyd,NA
2021-04-26,Grzegorz Toczek,2326
2021-04-26,Guy Wagner,1855
2021-04-26,Hamid Farani Sani,NA
2021-04-26,HaoYu Yin,NA
2021-04-26,Harri Hampson,NA
2021-04-26,Hefin Jones,NA
2021-04-26,Henry Jones,NA
2021-04-26,Ieuan Bevan Jones,NA
2021-04-26,Ivan De La Cruz,NA
2021-04-26,Jack Nicol,1746
2021-04-26,Jaime Davies,NA
2021-04-26,Jake Hurley,1897
2021-04-26,James Tapp,NA
2021-04-26,Jeff Rowland,1736
2021-04-26,Jen Taylor,NA
2021-04-26,Joe Fathallah,2031
2021-04-26,John Hannay,NA
2021-04-26,John Trevelyan,2081
2021-04-26,Jonathan Lewis,NA
2021-04-26,Joseph Sartin,NA
2021-04-26,Josh Robinson,1663
2021-04-26,Joshua McKenna,NA
2021-04-26,Jude Roberts,NA
2021-04-26,Kimberly Chong,1863
2021-04-26,Kristan Enoch,NA
2021-04-26,Krzysztof Jakubiak,NA
2021-04-26,Leon Zedlmayer,NA
2021-04-26,Martin Blackman-Siegler,NA
2021-04-26,Mateusz Graczyk,NA
2021-04-26,Matt Staniforth,2020
2021-04-26,Matthew Davies,NA
2021-04-26,Micah OToole,NA
2021-04-26,Michael Arribas-Ayllon,1839
2021-04-26,Miltos Zoumekas,NA
2021-04-26,Nick Van Noorden,NA
2021-04-26,Nigel Ralphs,2035
2021-04-26,Oleksandr Zhuravel,NA
2021-04-26,Olivia Smith,2111
2021-04-26,Peter Quinn,1867
2021-04-26,Piotr Graczyk,1731
2021-04-26,Reginald Mba,NA
2021-04-26,Reuben Hilliar,NA
2021-04-26,Richard Cousins,NA
2021-04-26,Ryan Cheung,1925
2021-04-26,Sam Jukes,1995
2021-04-26,Sam Rhydderch,NA
2021-04-26,Samuele Scarpignato,NA
2021-04-26,Stuart Enoch,NA
2021-04-26,Tom Brown,2165
2021-04-26,Tom McIlveen,1537
2021-04-26,Will Parkinson,NA
2021-04-26,Yaroslav Sharhorodsky,NA
2021-04-26,Zack Wilkins,NA
2021-04-27,Abir Deshpande,NA
2021-04-27,Alan Spice,1993
2021-04-27,Alex Bullen,2154
2021-04-27,Andrei Zhuravlev,NA
2021-04-27,Anezka Vlkova,NA
2021-04-27,Angus Lloyd,NA
2021-04-27,Ashika Shahameeran,1538
2021-04-27,Ayodele Sadiq,NA
2021-04-27,Barbara Graczyk-Gibiec,1957
2021-04-27,Bertie Carvey,NA
2021-04-27,Bethan Mattingley,NA
2021-04-27,Bill Harle,1792
2021-04-27,Bill Hunt,1881
2021-04-27,Celso Bettencourt Pinto,1947
2021-04-27,Charles Summers,1923
2021-04-27,Chris Fox,1858
2021-04-27,Chris Golding,1721
2021-04-27,Con Ariti,1749
2021-04-27,Cyril Ley,NA
2021-04-27,Dave McGhee,NA
2021-04-27,David L Roberts,2035
2021-04-27,Derek Jones,2045
2021-04-27,Dominic Murray,NA
2021-04-27,Edward Donovan,1933
2021-04-27,Edward Mason,1680
2021-04-27,Elliott MacNeil,1920
2021-04-27,Emma Kong,NA
2021-04-27,George Turner,NA
2021-04-27,Georgi Korovski,NA
2021-04-27,Greg Lloyd,NA
2021-04-27,Grzegorz Toczek,2326
2021-04-27,Guy Wagner,1855
2021-04-27,Hamid Farani Sani,NA
2021-04-27,HaoYu Yin,NA
2021-04-27,Harri Hampson,NA
2021-04-27,Hefin Jones,NA
2021-04-27,Henry Jones,NA
2021-04-27,Ieuan Bevan Jones,NA
2021-04-27,Ivan De La Cruz,NA
2021-04-27,Jack Nicol,1746
2021-04-27,Jaime Davies,NA
2021-04-27,Jake Hurley,1897
2021-04-27,James Tapp,NA
2021-04-27,Jeff Rowland,1736
2021-04-27,Jen Taylor,NA
2021-04-27,Joe Fathallah,2031
2021-04-27,John Hannay,NA
2021-04-27,John Trevelyan,2081
2021-04-27,Jonathan Lewis,NA
2021-04-27,Joseph Sartin,NA
2021-04-27,Josh Robinson,1663
2021-04-27,Joshua McKenna,NA
2021-04-27,Jude Roberts,NA
2021-04-27,Kimberly Chong,1863
2021-04-27,Kristan Enoch,NA
2021-04-27,Krzysztof Jakubiak,NA
2021-04-27,Leon Zedlmayer,NA
2021-04-27,Martin Blackman-Siegler,NA
2021-04-27,Mateusz Graczyk,NA
2021-04-27,Matt Staniforth,2020
2021-04-27,Matthew Davies,NA
2021-04-27,Micah OToole,NA
2021-04-27,Michael Arribas-Ayllon,1839
2021-04-27,Miltos Zoumekas,NA
2021-04-27,Nick Van Noorden,NA
2021-04-27,Nigel Ralphs,2035
2021-04-27,Oleksandr Zhuravel,NA
2021-04-27,Olivia Smith,2111
2021-04-27,Peter Quinn,1867
2021-04-27,Piotr Graczyk,1731
2021-04-27,Reginald Mba,NA
2021-04-27,Reuben Hilliar,NA
2021-04-27,Richard Cousins,NA
2021-04-27,Ryan Cheung,1925
2021-04-27,Sam Jukes,1995
2021-04-27,Sam Rhydderch,NA
2021-04-27,Samuele Scarpignato,NA
2021-04-27,Stuart Enoch,NA
2021-04-27,Tom Brown,2165
2021-04-27,Tom McIlveen,1537
2021-04-27,Will Parkinson,NA
2021-04-27,Yaroslav Sharhorodsky,NA
2021-04-27,Zack Wilkins,NA
2021-04-28,Abir Deshpande,NA
2021-04-28,Alan Spice,1993
2021-04-28,Alex Bullen,2154
2021-04-28,Andrei Zhuravlev,NA
2021-04-28,Anezka Vlkova,NA
2021-04-28,Angus Lloyd,NA
2021-04-28,Ashika Shahameeran,1538
2021-04-28,Ayodele Sadiq,NA
2021-04-28,Barbara Graczyk-Gibiec,1957
2021-04-28,Bertie Carvey,NA
2021-04-28,Bethan Mattingley,NA
2021-04-28,Bill Harle,1792
2021-04-28,Bill Hunt,1881
2021-04-28,Celso Bettencourt Pinto,1947
2021-04-28,Charles Summers,1923
2021-04-28,Chris Fox,1858
2021-04-28,Chris Golding,1721
2021-04-28,Con Ariti,1749
2021-04-28,Cyril Ley,NA
2021-04-28,Dave McGhee,NA
2021-04-28,David L Roberts,2035
2021-04-28,Derek Jones,2045
2021-04-28,Dominic Murray,NA
2021-04-28,Edward Donovan,1933
2021-04-28,Edward Mason,1680
2021-04-28,Elliott MacNeil,1920
2021-04-28,Emma Kong,NA
2021-04-28,George Turner,NA
2021-04-28,Georgi Korovski,NA
2021-04-28,Greg Lloyd,NA
2021-04-28,Grzegorz Toczek,2326
2021-04-28,Guy Wagner,1855
2021-04-28,Hamid Farani Sani,NA
2021-04-28,HaoYu Yin,NA
2021-04-28,Harri Hampson,NA
2021-04-28,Hefin Jones,NA
2021-04-28,Henry Jones,NA
2021-04-28,Ieuan Bevan Jones,NA
2021-04-28,Ivan De La Cruz,NA
2021-04-28,Jack Nicol,1746
2021-04-28,Jaime Davies,NA
2021-04-28,Jake Hurley,1897
2021-04-28,James Tapp,NA
2021-04-28,Jeff Rowland,1736
2021-04-28,Jen Taylor,NA
2021-04-28,Joe Fathallah,2031
2021-04-28,John Hannay,NA
2021-04-28,John Trevelyan,2081
2021-04-28,Jonathan Lewis,NA
2021-04-28,Joseph Sartin,NA
2021-04-28,Josh Robinson,1663
2021-04-28,Joshua McKenna,NA
2021-04-28,Jude Roberts,NA
2021-04-28,Kimberly Chong,1863
2021-04-28,Kristan Enoch,NA
2021-04-28,Krzysztof Jakubiak,NA
2021-04-28,Leon Zedlmayer,NA
2021-04-28,Martin Blackman-Siegler,NA
2021-04-28,Mateusz Graczyk,NA
2021-04-28,Matt Staniforth,2020
2021-04-28,Matthew Davies,NA
2021-04-28,Micah OToole,NA
2021-04-28,Michael Arribas-Ayllon,1839
2021-04-28,Miltos Zoumekas,NA
2021-04-28,Nick Van Noorden,NA
2021-04-28,Nigel Ralphs,2035
2021-04-28,Oleksandr Zhuravel,NA
2021-04-28,Olivia Smith,2111
2021-04-28,Peter Quinn,1867
2021-04-28,Piotr Graczyk,1731
2021-04-28,Reginald Mba,NA
2021-04-28,Reuben Hilliar,NA
2021-04-28,Richard Cousins,NA
2021-04-28,Ryan Cheung,1925
2021-04-28,Sam Jukes,1995
2021-04-28,Sam Rhydderch,NA
2021-04-28,Samuele Scarpignato,NA
2021-04-28,Stuart Enoch,NA
2021-04-28,Tom Brown,2165
2021-04-28,Tom McIlveen,1537
2021-04-28,Will Parkinson,NA
2021-04-28,Yaroslav Sharhorodsky,NA
2021-04-28,Zack Wilkins,NA
2021-04-29,Abir Deshpande,NA
2021-04-29,Alan Spice,1993
2021-04-29,Alex Bullen,2154
2021-04-29,Andrei Zhuravlev,NA
2021-04-29,Anezka Vlkova,NA
2021-04-29,Angus Lloyd,NA
2021-04-29,Ashika Shahameeran,1538
2021-04-29,Ayodele Sadiq,NA
2021-04-29,Barbara Graczyk-Gibiec,1957
2021-04-29,Bertie Carvey,NA
2021-04-29,Bethan Mattingley,NA
2021-04-29,Bill Harle,1792
2021-04-29,Bill Hunt,1881
2021-04-29,Celso Bettencourt Pinto,1947
2021-04-29,Charles Summers,1923
2021-04-29,Chris Fox,1858
2021-04-29,Chris Golding,1721
2021-04-29,Con Ariti,1749
2021-04-29,Cyril Ley,NA
2021-04-29,Dave McGhee,NA
2021-04-29,David L Roberts,2035
2021-04-29,Derek Jones,2045
2021-04-29,Dominic Murray,NA
2021-04-29,Edward Donovan,1933
2021-04-29,Edward Mason,1680
2021-04-29,Elliott MacNeil,1920
2021-04-29,Emma Kong,NA
2021-04-29,George Turner,NA
2021-04-29,Georgi Korovski,NA
2021-04-29,Greg Lloyd,NA
2021-04-29,Grzegorz Toczek,2326
2021-04-29,Guy Wagner,1855
2021-04-29,Hamid Farani Sani,NA
2021-04-29,HaoYu Yin,NA
2021-04-29,Harri Hampson,NA
2021-04-29,Hefin Jones,NA
2021-04-29,Henry Jones,NA
2021-04-29,Ieuan Bevan Jones,NA
2021-04-29,Ivan De La Cruz,NA
2021-04-29,Jack Nicol,1746
2021-04-29,Jaime Davies,NA
2021-04-29,Jake Hurley,1897
2021-04-29,James Tapp,NA
2021-04-29,Jeff Rowland,1736
2021-04-29,Jen Taylor,NA
2021-04-29,Joe Fathallah,2031
2021-04-29,John Hannay,NA
2021-04-29,John Trevelyan,2081
2021-04-29,Jonathan Lewis,NA
2021-04-29,Joseph Sartin,NA
2021-04-29,Josh Robinson,1663
2021-04-29,Joshua McKenna,NA
2021-04-29,Jude Roberts,NA
2021-04-29,Kimberly Chong,1863
2021-04-29,Kristan Enoch,NA
2021-04-29,Krzysztof Jakubiak,NA
2021-04-29,Leon Zedlmayer,NA
2021-04-29,Martin Blackman-Siegler,NA
2021-04-29,Mateusz Graczyk,NA
2021-04-29,Matt Staniforth,2020
2021-04-29,Matthew Davies,NA
2021-04-29,Micah OToole,NA
2021-04-29,Michael Arribas-Ayllon,1839
2021-04-29,Miltos Zoumekas,NA
2021-04-29,Nick Van Noorden,NA
2021-04-29,Nigel Ralphs,2035
2021-04-29,Oleksandr Zhuravel,NA
2021-04-29,Olivia Smith,2111
2021-04-29,Peter Quinn,1867
2021-04-29,Piotr Graczyk,1731
2021-04-29,Reginald Mba,NA
2021-04-29,Reuben Hilliar,NA
2021-04-29,Richard Cousins,NA
2021-04-29,Ryan Cheung,1925
2021-04-29,Sam Jukes,1995
2021-04-29,Sam Rhydderch,NA
2021-04-29,Samuele Scarpignato,NA
2021-04-29,Stuart Enoch,NA
2021-04-29,Tom Brown,2165
2021-04-29,Tom McIlveen,1537
2021-04-29,Will Parkinson,NA
2021-04-29,Yaroslav Sharhorodsky,NA
2021-04-29,Zack Wilkins,NA
2021-04-30,Abir Deshpande,NA
2021-04-30,Alan Spice,1993
2021-04-30,Alex Bullen,2154
2021-04-30,Andrei Zhuravlev,NA
2021-04-30,Anezka Vlkova,NA
2021-04-30,Angus Lloyd,NA
2021-04-30,Ashika Shahameeran,1538
2021-04-30,Ayodele Sadiq,NA
2021-04-30,Barbara Graczyk-Gibiec,1957
2021-04-30,Bertie Carvey,NA
2021-04-30,Bethan Mattingley,NA
2021-04-30,Bill Harle,1792
2021-04-30,Bill Hunt,1881
2021-04-30,Celso Bettencourt Pinto,1947
2021-04-30,Charles Summers,1923
2021-04-30,Chris Fox,1858
2021-04-30,Chris Golding,1721
2021-04-30,Con Ariti,1749
2021-04-30,Cyril Ley,NA
2021-04-30,Dave McGhee,NA
2021-04-30,David L Roberts,2035
2021-04-30,Derek Jones,2045
2021-04-30,Dominic Murray,NA
2021-04-30,Edward Donovan,1933
2021-04-30,Edward Mason,1680
2021-04-30,Elliott MacNeil,1920
2021-04-30,Emma Kong,NA
2021-04-30,George Turner,NA
2021-04-30,Georgi Korovski,NA
2021-04-30,Greg Lloyd,NA
2021-04-30,Grzegorz Toczek,2326
2021-04-30,Guy Wagner,1855
2021-04-30,Hamid Farani Sani,NA
2021-04-30,HaoYu Yin,NA
2021-04-30,Harri Hampson,NA
2021-04-30,Hefin Jones,NA
2021-04-30,Henry Jones,NA
2021-04-30,Ieuan Bevan Jones,NA
2021-04-30,Ivan De La Cruz,NA
2021-04-30,Jack Nicol,1746
2021-04-30,Jaime Davies,NA
2021-04-30,Jake Hurley,1897
2021-04-30,James Tapp,NA
2021-04-30,Jeff Rowland,1736
2021-04-30,Jen Taylor,NA
2021-04-30,Joe Fathallah,2031
2021-04-30,John Hannay,NA
2021-04-30,John Trevelyan,2081
2021-04-30,Jonathan Lewis,NA
2021-04-30,Joseph Sartin,NA
2021-04-30,Josh Robinson,1663
2021-04-30,Joshua McKenna,NA
2021-04-30,Jude Roberts,NA
2021-04-30,Kimberly Chong,1863
2021-04-30,Kristan Enoch,NA
2021-04-30,Krzysztof Jakubiak,NA
2021-04-30,Leon Zedlmayer,NA
2021-04-30,Martin Blackman-Siegler,NA
2021-04-30,Mateusz Graczyk,NA
2021-04-30,Matt Staniforth,2020
2021-04-30,Matthew Davies,NA
2021-04-30,Micah OToole,NA
2021-04-30,Michael Arribas-Ayllon,1839
2021-04-30,Miltos Zoumekas,NA
2021-04-30,Nick Van Noorden,NA
2021-04-30,Nigel Ralphs,2035
2021-04-30,Oleksandr Zhuravel,NA
2021-04-30,Olivia Smith,2111
2021-04-30,Peter Quinn,1867
2021-04-30,Piotr Graczyk,1731
2021-04-30,Reginald Mba,NA
2021-04-30,Reuben Hilliar,NA
2021-04-30,Richard Cousins,NA
2021-04-30,Ryan Cheung,1925
2021-04-30,Sam Jukes,1995
2021-04-30,Sam Rhydderch,NA
2021-04-30,Samuele Scarpignato,NA
2021-04-30,Stuart Enoch,NA
2021-04-30,Tom Brown,2165
2021-04-30,Tom McIlveen,1537
2021-04-30,Will Parkinson,NA
2021-04-30,Yaroslav Sharhorodsky,NA
2021-04-30,Zack Wilkins,NA
2021-05-01,Abir Deshpande,NA
2021-05-01,Alan Spice,1993
2021-05-01,Alex Bullen,2154
2021-05-01,Andrei Zhuravlev,NA
2021-05-01,Anezka Vlkova,NA
2021-05-01,Angus Lloyd,NA
2021-05-01,Ashika Shahameeran,1538
2021-05-01,Ayodele Sadiq,NA
2021-05-01,Barbara Graczyk-Gibiec,1957
2021-05-01,Bertie Carvey,NA
2021-05-01,Bethan Mattingley,NA
2021-05-01,Bill Harle,1792
2021-05-01,Bill Hunt,1881
2021-05-01,Celso Bettencourt Pinto,1947
2021-05-01,Charles Summers,1923
2021-05-01,Chris Fox,1858
2021-05-01,Chris Golding,1721
2021-05-01,Con Ariti,1749
2021-05-01,Cyril Ley,NA
2021-05-01,Dave McGhee,NA
2021-05-01,David L Roberts,2035
2021-05-01,Derek Jones,2045
2021-05-01,Dominic Murray,NA
2021-05-01,Edward Donovan,1933
2021-05-01,Edward Mason,1680
2021-05-01,Elliott MacNeil,1920
2021-05-01,Emma Kong,NA
2021-05-01,George Turner,NA
2021-05-01,Georgi Korovski,NA
2021-05-01,Greg Lloyd,NA
2021-05-01,Grzegorz Toczek,2326
2021-05-01,Guy Wagner,1855
2021-05-01,Hamid Farani Sani,NA
2021-05-01,HaoYu Yin,NA
2021-05-01,Harri Hampson,NA
2021-05-01,Hefin Jones,NA
2021-05-01,Henry Jones,NA
2021-05-01,Ieuan Bevan Jones,NA
2021-05-01,Ivan De La Cruz,NA
2021-05-01,Jack Nicol,1746
2021-05-01,Jaime Davies,NA
2021-05-01,Jake Hurley,1897
2021-05-01,James Tapp,NA
2021-05-01,Jeff Rowland,1736
2021-05-01,Jen Taylor,NA
2021-05-01,Joe Fathallah,2031
2021-05-01,John Hannay,NA
2021-05-01,John Trevelyan,2081
2021-05-01,Jonathan Lewis,NA
2021-05-01,Joseph Sartin,NA
2021-05-01,Josh Robinson,1663
2021-05-01,Joshua McKenna,NA
2021-05-01,Jude Roberts,NA
2021-05-01,Kimberly Chong,1863
2021-05-01,Kristan Enoch,NA
2021-05-01,Krzysztof Jakubiak,NA
2021-05-01,Leon Zedlmayer,NA
2021-05-01,Martin Blackman-Siegler,NA
2021-05-01,Mateusz Graczyk,NA
2021-05-01,Matt Staniforth,2020
2021-05-01,Matthew Davies,NA
2021-05-01,Micah OToole,NA
2021-05-01,Michael Arribas-Ayllon,1839
2021-05-01,Miltos Zoumekas,NA
2021-05-01,Nick Van Noorden,NA
2021-05-01,Nigel Ralphs,2035
2021-05-01,Oleksandr Zhuravel,NA
2021-05-01,Olivia Smith,2111
2021-05-01,Peter Quinn,1867
2021-05-01,Piotr Graczyk,1731
2021-05-01,Reginald Mba,NA
2021-05-01,Reuben Hilliar,NA
2021-05-01,Richard Cousins,NA
2021-05-01,Ryan Cheung,1925
2021-05-01,Sam Jukes,1995
2021-05-01,Sam Rhydderch,NA
2021-05-01,Samuele Scarpignato,NA
2021-05-01,Stuart Enoch,NA
2021-05-01,Tom Brown,2165
2021-05-01,Tom McIlveen,1537
2021-05-01,Will Parkinson,NA
2021-05-01,Yaroslav Sharhorodsky,NA
2021-05-01,Zack Wilkins,NA
2021-05-02,Abir Deshpande,NA
2021-05-02,Alan Spice,1993
2021-05-02,Alex Bullen,2154
2021-05-02,Andrei Zhuravlev,NA
2021-05-02,Anezka Vlkova,NA
2021-05-02,Angus Lloyd,NA
2021-05-02,Ashika Shahameeran,1538
2021-05-02,Ayodele Sadiq,NA
2021-05-02,Barbara Graczyk-Gibiec,1957
2021-05-02,Bertie Carvey,NA
2021-05-02,Bethan Mattingley,NA
2021-05-02,Bill Harle,1792
2021-05-02,Bill Hunt,1881
2021-05-02,Celso Bettencourt Pinto,1947
2021-05-02,Charles Summers,1923
2021-05-02,Chris Fox,1858
2021-05-02,Chris Golding,1721
2021-05-02,Con Ariti,1749
2021-05-02,Cyril Ley,NA
2021-05-02,Dave McGhee,NA
2021-05-02,David L Roberts,2035
2021-05-02,Derek Jones,2045
2021-05-02,Dominic Murray,NA
2021-05-02,Edward Donovan,1933
2021-05-02,Edward Mason,1680
2021-05-02,Elliott MacNeil,1920
2021-05-02,Emma Kong,NA
2021-05-02,George Turner,NA
2021-05-02,Georgi Korovski,NA
2021-05-02,Greg Lloyd,NA
2021-05-02,Grzegorz Toczek,2326
2021-05-02,Guy Wagner,1855
2021-05-02,Hamid Farani Sani,NA
2021-05-02,HaoYu Yin,NA
2021-05-02,Harri Hampson,NA
2021-05-02,Hefin Jones,NA
2021-05-02,Henry Jones,NA
2021-05-02,Ieuan Bevan Jones,NA
2021-05-02,Ivan De La Cruz,NA
2021-05-02,Jack Nicol,1746
2021-05-02,Jaime Davies,NA
2021-05-02,Jake Hurley,1897
2021-05-02,James Tapp,NA
2021-05-02,Jeff Rowland,1736
2021-05-02,Jen Taylor,NA
2021-05-02,Joe Fathallah,2031
2021-05-02,John Hannay,NA
2021-05-02,John Trevelyan,2081
2021-05-02,Jonathan Lewis,NA
2021-05-02,Joseph Sartin,NA
2021-05-02,Josh Robinson,1663
2021-05-02,Joshua McKenna,NA
2021-05-02,Jude Roberts,NA
2021-05-02,Kimberly Chong,1863
2021-05-02,Kristan Enoch,NA
2021-05-02,Krzysztof Jakubiak,NA
2021-05-02,Leon Zedlmayer,NA
