Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2024-09-30,Yusuf Sulemani,Oyvind Ringen,e1 oyvind ringen,1700,E1,1,1715,0.5,0.5,1
2024-10-14,Yusuf Sulemani,Andrew Jeanes,e1 andrew jeanes,1713,E1,1,1731,0.98,0.48,2
2024-10-16,Yusuf Sulemani,Dave McGhee,e1 dave mcghee,1896,E1,0.5,1738,1.22,0.24,2.5
2024-10-28,Yusuf Sulemani,Adam Sarwar,e1 adam sarwar,1680,E1,1,1752,1.75,0.53,3.5
2024-11-04,Yusuf Sulemani,Ieuan Thomas,e1 ieuan thomas,1492,E1,1,1759,2.52,0.77,4.5
2024-11-05,Yusuf Sulemani,James Choung,e1 james choung,1364,E1,1,1763,3.39,0.87,5.5
2024-11-13,Yusuf Sulemani,Mike Stannard,g1 mike stannard,1562,G1,0.5,1757,4.08,0.69,6
2024-11-14,Yusuf Sulemani,John McGregor,e1 john mcgregor,1890,E1,0,1750,4.33,0.25,6
2024-11-18,Yusuf Sulemani,David Lewis,e1 david lewis,1815,E1,1,1770,4.67,0.34,7
2024-11-25,Yusuf Sulemani,Mark Jones,e1 mark jones,1793,E1,0,1759,5.04,0.37,7
2024-12-09,Yusuf Sulemani,Gareth Richards,e1 gareth richards,1574,E1,1,1768,5.71,0.67,8
2024-12-12,Yusuf Sulemani,Alun Smith,e1 alun smith,1834,E1,1,1789,6.03,0.32,9
2024-09-11,Miltos Zoumekas,Joshua McKenna,e1 joshua mckenna,1926,E1,0,1694,0.21,0.21,0
2024-09-18,Miltos Zoumekas,James Tapp,e1 james tapp,2011,E1,0,1689,0.35,0.14,0
2024-09-25,Miltos Zoumekas,Hamid Farani Sani,e1 hamid farani sani,1600,E1,0,1670,0.99,0.64,0
2024-10-09,Miltos Zoumekas,Hamid Farani Sani,e1 hamid farani sani,1600,E1,1,1681,1.63,0.64,1
2024-10-16,Miltos Zoumekas,Dominic Murray,e1 dominic murray,1600,E1,1,1692,2.27,0.64,2
2024-10-23,Miltos Zoumekas,Sam Jukes,e1 sam jukes,1993,E1,0,1687,2.43,0.16,2
2024-10-30,Miltos Zoumekas,Peter Quinn,e1 peter quinn,1843,E1,0,1678,2.74,0.31,2
2024-11-07,Miltos Zoumekas,Govind Anandkumar,e1 govind anandkumar,1719,E1,0,1664,3.21,0.47,2
2024-11-13,Miltos Zoumekas,Ivan De La Cruz,e1 ivan de la cruz,2053,E1,0,1660,3.33,0.12,2
2024-11-20,Miltos Zoumekas,Andrei Zhuravlev,e1 andrei zhuravlev,1484,E1,1,1667,4.11,0.78,3
2024-11-27,Miltos Zoumekas,George Turner,e1 george turner,1924,E1,0,1660,4.33,0.22,3
2024-12-04,Miltos Zoumekas,Sam Rhydderch,e1 sam rhydderch,1403,E1,1,1665,5.18,0.85,4
2024-12-18,Miltos Zoumekas,Sam Jones,e1 sam jones,1400,E1,1,1670,6.03,0.85,5
2024-09-23,Piotr Graczyk,John Ryles,e1 john ryles,1650,E1,1,1711,0.57,0.57,1
2024-10-13,Piotr Graczyk,Toby Reckless,e1 toby reckless,1511,E1,1,1719,1.32,0.75,2
2024-10-16,Piotr Graczyk,Chris Peters,e1 chris peters,1673,E1,1,1732,1.86,0.54,3
2024-10-23,Piotr Graczyk,Bill Hunt,e1 bill hunt,1849,E1,1,1754,2.16,0.3,4
2024-11-04,Piotr Graczyk,Nadi Grewal,e1 nadi grewal,1481,E1,1,1760,2.94,0.78,5
2024-11-13,Piotr Graczyk,Gavin Jones,e1 gavin jones,1815,E1,0,1750,3.28,0.34,5
2024-11-27,Piotr Graczyk,Khushi Bagga,e1 khushi bagga,1594,E1,1,1761,3.93,0.65,6
2024-07-26,Steve Williams (Cwm),Aadith Prabhu,NA,1500,EST,0,1675,0.76,0.76,0
2024-07-27,Steve Williams (Cwm),Steve A Spencer,NA,1732,ENG,1,1692,1.21,0.45,1
2024-07-27,Steve Williams (Cwm),Rowan Kent,NA,1828,ENG,0,1682,1.53,0.32,1
2024-07-28,Steve Williams (Cwm),Luca Puig-Souto,NA,1644,ENG,0,1665,2.11,0.58,1
2024-08-06,Steve Williams (Cwm),Mike Stannard,g1 mike stannard,1562,G1,1,1674,2.8,0.69,2
2024-08-16,Steve Williams (Cwm),William Phillips,g1 william phillips,1874,G1,0,1666,3.07,0.27,2
2024-08-17,Steve Williams (Cwm),Julie van Kemenade,n1 julie van kemenade,1797,N1,0,1655,3.43,0.36,2
2024-08-17,Steve Williams (Cwm),Bob Hurn,e1 bob hurn,1731,E1,0.5,1657,3.88,0.45,2.5
2024-08-18,Steve Williams (Cwm),Michael Binks,e1 michael binks,1994,E1,0,1652,4.03,0.15,2.5
2024-09-14,Steve Williams (Cwm),John McGregor,e1 john mcgregor,1890,E1,0,1645,4.28,0.25,2.5
2024-09-14,Steve Williams (Cwm),Peter Quinn,e1 peter quinn,1843,E1,0.5,1651,4.58,0.3,3
2024-09-14,Steve Williams (Cwm),Ifan Rathbone-Jones,n1 ifan rathbone-jones,2078,N1,0,1648,4.68,0.1,3
2024-09-15,Steve Williams (Cwm),Mike Gale,e1 mike gale,1787,E1,0,1636,5.05,0.37,3
2024-09-15,Steve Williams (Cwm),Bob Hurn,e1 bob hurn,1731,E1,1,1653,5.5,0.45,4
2024-09-17,Steve Williams (Cwm),Peter Slater,e1 peter slater,1746,E1,0.5,1655,5.93,0.43,4.5
2024-09-20,Steve Williams (Cwm),Peter J Hughes,NA,1660,ENG,1,1668,6.48,0.55,5.5
2024-09-20,Steve Williams (Cwm),Cal Hope Maginn,NA,1728,ENG,1,1684,6.94,0.46,6.5
2024-09-21,Steve Williams (Cwm),Manraj Singh,NA,1831,ENG,0.5,1690,7.26,0.32,7
2024-09-21,Steve Williams (Cwm),Daniel Espanhol,NA,1500,Est,1,1697,8.02,0.76,8
2024-09-21,Steve Williams (Cwm),Alan Borgars,NA,1674,ENG,1,1711,8.55,0.53,9
2024-09-27,Steve Williams (Cwm),Mark Edmundson,NA,1567,ENG,1,1721,9.23,0.68,10
2024-09-28,Steve Williams (Cwm),Alfie McMonagle,NA,1810,ENG,1,1740,9.57,0.34,11
2024-09-28,Steve Williams (Cwm),Kevin Cox,NA,1756,ENG,1,1758,9.99,0.42,12
2024-09-29,Steve Williams (Cwm),Tim Bowler,NA,1749,ENG,1,1775,10.42,0.43,13
2024-09-29,Steve Williams (Cwm),Daniel Williams,NA,1761,ENG,0.5,1778,10.83,0.41,13.5
2024-10-02,Steve Williams (Cwm),Rowan Ridge,g1 rowan ridge,1350,G1,1,1781,11.71,0.88,14.5
2024-10-05,Steve Williams (Cwm),Gnana Revanth Potu,NA,1722,ENG,0.5,1782,12.18,0.47,15
2024-10-05,Steve Williams (Cwm),Vidhyuth Kavin Sudagar,NA,1651,ENG,1,1795,12.75,0.57,16
2024-10-06,Steve Williams (Cwm),Stephen K Lee,NA,1769,ENG,1,1813,13.15,0.4,17
2024-10-06,Steve Williams (Cwm),Peter Mari,NA,1751,ENG,1,1831,13.57,0.42,18
2024-10-15,Steve Williams (Cwm),William Phillips,g1 william phillips,1874,G1,1,1853,13.84,0.27,19
2024-10-16,Steve Williams (Cwm),Paul Mills,g1 paul mills,1771,G1,1,1871,14.24,0.4,20
2024-10-18,Steve Williams (Cwm),Spencer Lawrence,NA,1841,ENG,1,1892,14.55,0.31,21
2024-10-19,Steve Williams (Cwm),George Georgiou,NA,1853,ENG,0,1883,14.84,0.29,21
2024-10-19,Steve Williams (Cwm),Huw Jones,w1 huw jones,1772,W1,0.5,1886,15.24,0.4,21.5
2024-10-20,Steve Williams (Cwm),Kevin Winter,NA,1840,ENG,0,1877,15.55,0.31,21.5
2024-10-21,Steve Williams (Cwm),Dave Williams,g1 dave williams,1785,G1,0.5,1881,15.93,0.38,22
2024-10-25,Steve Williams (Cwm),Ray M Sayer,NA,1659,ENG,1,1894,16.49,0.56,23
2024-10-26,Steve Williams (Cwm),Anthony Jinks,NA,1726,ENG,1,1910,16.95,0.46,24
2024-10-26,Steve Williams (Cwm),Chris R Tinker,NA,1814,ENG,0,1900,17.29,0.34,24
2024-10-27,Steve Williams (Cwm),Glyn Ward,NA,1818,ENG,0,1890,17.62,0.33,24
2024-10-27,Steve Williams (Cwm),Gary Hunter,NA,1743,ENG,0,1877,18.06,0.44,24
2024-11-01,Steve Williams (Cwm),Derek F Edwards,NA,1848,ENG,0.5,1883,18.36,0.3,24.5
2024-11-02,Steve Williams (Cwm),Robert Parsons,NA,1839,ENG,1,1904,18.67,0.31,25.5
2024-11-02,Steve Williams (Cwm),Manel Fernando,NA,1819,ENG,0,1894,19,0.33,25.5
2024-11-03,Steve Williams (Cwm),Elliott Bleeg,NA,1824,ENG,0.5,1899,19.33,0.33,26
2024-11-03,Steve Williams (Cwm),David M Cole,NA,1878,ENG,0.5,1906,19.59,0.26,26.5
2024-11-15,Steve Williams (Cwm),Glyn Hill,w1 glyn hill,1449,W1,1,1912,20.4,0.81,27.5
2024-11-16,Steve Williams (Cwm),Jack Bull,g1 jack bull,1546,G1,1,1921,21.11,0.71,28.5
2024-11-16,Steve Williams (Cwm),Jordan Heatman,w1 jordan heatman,1653,W1,0,1904,21.67,0.56,28.5
2024-11-17,Steve Williams (Cwm),David Belochkin,e1 david belochkin,1535,E1,0,1882,22.39,0.72,28.5
2024-11-17,Steve Williams (Cwm),Hasini Pamuditha Liyanage,w1 hasini pamuditha liyanage,1468,W1,1,1889,23.18,0.79,29.5
2024-11-19,Steve Williams (Cwm),Ben Richards,g1 ben richards,1599,G1,1,1899,23.82,0.64,30.5
2024-11-23,Steve Williams (Cwm),Roger Moors,NA,1702,ENG,1,1915,24.31,0.49,31.5
2024-11-23,Steve Williams (Cwm),David Kilmartin,NA,1689,ENG,0.5,1914,24.82,0.51,32
2024-11-23,Steve Williams (Cwm),Joshua Pimm,NA,1809,ENG,1,1934,25.17,0.35,33
2024-11-24,Steve Williams (Cwm),Nigel Wright,NA,1802,ENG,1,1953,25.52,0.35,34
2024-11-24,Steve Williams (Cwm),Jonah Tomsett,NA,1756,ENG,0.5,1956,25.94,0.42,34.5
2024-11-25,Steve Williams (Cwm),Dave Williams,g1 dave williams,1785,G1,0,1944,26.32,0.38,34.5
2024-12-03,Steve Williams (Cwm),Jim Sadler,g1 jim sadler,1509,G1,1,1952,27.07,0.75,35.5
2024-12-09,Steve Williams (Cwm),Bob Wiltshire,g1 bob wiltshire,1550,G1,0.5,1946,27.77,0.7,36
2024-12-14,Steve Williams (Cwm),Golam S Ali,NA,1913,ENG,0,1939,27.99,0.22,36
2024-12-15,Steve Williams (Cwm),S Tayeb S Kazemi,NA,1762,ENG,0,1927,28.4,0.41,36
2020-12-15,Steve Williams (Cwm),Joe Ledgerton,NA,1774,ENG,0.5,1930,28.79,0.39,36.5
2024-12-16,Steve Williams (Cwm),Sophie Mahta,NA,1803,ENG,0,1919,29.14,0.35,36.5
2024-12-17,Steve Williams (Cwm),Owain Davies,g1 owain davies,1866,G1,0,1911,29.42,0.28,36.5
2024-12-28,Steve Williams (Cwm),Matt Gilllings,NA,2041,ENG,0,1908,29.54,0.12,36.5
2024-12-28,Steve Williams (Cwm),Diah Patel,NA,1662,ENG,1,1921,30.09,0.55,37.5
2024-12-29,Steve Williams (Cwm),George I Miller,NA,1989,ENG,0,1916,30.25,0.16,37.5
2024-12-29,Steve Williams (Cwm),Diana Krautsova,NA,1752,ENG,1,1934,30.67,0.42,38.5
2024-09-16,Roger Jenkins,Matthew Billington,w1 matthew billington,1656,W1,0.5,1694,0.56,0.56,0.5
2024-09-23,Roger Jenkins,John Davies,w1 john davies,1521,W1,1,1702,1.29,0.73,1.5
2024-09-30,Roger Jenkins,Jonathan Baker,w1 jonathan baker,1612,W1,1,1714,1.91,0.62,2.5
2024-10-22,Roger Jenkins,Eugene Tee,w1 eugene tee,1644,W1,0,1697,2.48,0.57,2.5
2024-10-30,Roger Jenkins,Malcolm Probert,w1 malcolm probert,1700,W1,0.5,1697,2.97,0.49,3
2024-11-06,Roger Jenkins,John Williams (W),w1 john williams (w),1358,W1,1,1700,3.84,0.87,4
2024-11-15,Roger Jenkins,Deio Parri,n1 deio parri,1751,N1,1,1718,4.26,0.42,5
2024-11-16,Roger Jenkins,Kam Choo Yin,e1 kam choo yin,1823,E1,1,1738,4.58,0.32,6
2024-11-16,Roger Jenkins,Malcolm Probert,w1 malcolm probert,1700,W1,0.5,1738,5.07,0.49,6.5
2024-11-17,Roger Jenkins,Govind Anandkumar,e1 govind anandkumar,1719,E1,0,1724,5.54,0.47,6.5
2024-11-17,Roger Jenkins,Lucas Zheng,e1 lucas zheng,1709,E1,0.5,1725,6.02,0.48,7
2024-12-03,Roger Jenkins,Joshua Richards,w1 joshua richards,1762,W1,0.5,1728,6.43,0.41,7.5
2024-09-17,David Fernandez-Arias,Joshua Beech,n1 joshua beech,1610,N1,1,1703,0.61,0.61,1
2024-10-08,David Fernandez-Arias,Daniel Altmann,n1 daniel altmann,1755,N1,1,1720,1.02,0.41,2
2024-10-29,David Fernandez-Arias,Joe Muxlow,n1 joe muxlow,1758,N1,0,1708,1.42,0.4,2
2024-11-05,David Fernandez-Arias,Robert McClennan,NA,1746,ENG,1,1726,1.84,0.42,3
2024-11-19,David Fernandez-Arias,James Babington,n1 james babington,1757,N1,0.5,1728,2.25,0.41,3.5
2024-12-10,David Fernandez-Arias,Dave Hulme,NA,1657,ENG,1,1742,2.8,0.55,4.5
2024-12-19,David Fernandez-Arias,Barrie Wells,n1 barrie wells,1823,N1,0.5,1747,3.12,0.32,5
2024-09-25,James Evans,Bob Moore,w1 bob moore,1937,W1,0,1680,0.19,0.19,0
2024-10-02,James Evans,Anthony Beck,w1 anthony beck,1730,W1,0,1667,0.63,0.44,0
2024-10-09,James Evans,Nick Hale,w1 nick hale,1484,W1,1,1674,1.39,0.76,1
2024-10-16,James Evans,Les Philpin,w1 les philpin,1701,W1,0,1660,1.87,0.48,1
2024-10-23,James Evans,Matthew Billington,w1 matthew billington,1656,W1,0,1644,2.41,0.54,1
2024-11-27,James Evans,Carl Halpin,w1 carl halpin,1616,W1,0.5,1641,3.01,0.6,1.5
2024-12-04,James Evans,Mark Thomas,w1 mark thomas,1949,W1,0,1635,3.19,0.18,1.5
2024-12-11,James Evans,Danny Ashburner,w1 danny ashburner,1790,W1,1,1655,3.54,0.35,2.5
2024-07-05,Liam Powell-Jones,Oliver Stubbs,NA,2261,ENG,0,1683,0.1,0.1,0
2024-07-05,Liam Powell-Jones,Jacco Heij,NA,1960,FIDE,0,1678,0.27,0.17,0
2024-07-06,Liam Powell-Jones,Bob Hurn,e1 bob hurn,1731,E1,0,1665,0.71,0.44,0
2024-07-07,Liam Powell-Jones,Gareth Richards,e1 gareth richards,1574,E1,0,1645,1.37,0.66,0
2024-08-16,Liam Powell-Jones,Junyi Zhang,NA,2038,ENG,0,1642,1.49,0.12,0
2024-08-17,Liam Powell-Jones,Andy Hill,NA,1993,ENG,0,1637,1.64,0.15,0
2024-08-18,Liam Powell-Jones,Ben Brewer,d1 ben brewer,1895,D1,0,1630,1.87,0.23,0
2024-08-18,Liam Powell-Jones,Kandara Acharya,NA,1894,ENG,0,1623,2.1,0.23,0
2024-09-18,Liam Powell-Jones,Phil Smith,g1 phil smith,1666,G1,1,1638,2.63,0.53,1
2024-09-25,Liam Powell-Jones,Ezala Beni,g1 ezala beni,1586,G1,1,1648,3.27,0.64,2
2024-10-14,Liam Powell-Jones,Ron Williams,g1 ron williams,1649,G1,1,1662,3.82,0.55,3
2024-10-16,Liam Powell-Jones,Kevin Thomas,g1 kevin thomas,1800,G1,0,1651,4.16,0.34,3
2024-10-23,Liam Powell-Jones,Bob Wiltshire,g1 bob wiltshire,1550,G1,1,1661,4.85,0.69,4
2024-11-20,Liam Powell-Jones,John A Williams,g1 john a williams,1773,G1,1,1680,5.23,0.38,5
2024-11-27,Liam Powell-Jones,Ben Richards,g1 ben richards,1599,G1,1,1691,5.85,0.62,6
2024-12-18,Liam Powell-Jones,Dave Williams,g1 dave williams,1785,G1,0,1680,6.21,0.36,6
2024-10-28,Ben Bickford,Steffan Mon,e1 steffan mon,1672,E1,0,1668,0.52,0.52,0
2024-12-02,Ben Bickford,Jacob Harris,e1 jacob harris,1500,E1,0.5,1660,1.26,0.74,0.5
2024-07-29,Kevin Stephens,Adam Bees,e1 adam bees,1488,E1,1,1690,0.75,0.75,1
2024-08-05,Kevin Stephens,Mark Chinnick,e1 mark chinnick,1540,E1,1,1700,1.44,0.69,2
2024-08-19,Kevin Stephens,Andrew Jeanes,e1 andrew jeanes,1713,E1,0.5,1701,1.9,0.46,2.5
2024-09-02,Kevin Stephens,Thomas Naljon,e1 thomas naljon,1421,E1,0,1676,2.72,0.82,2.5
2024-09-09,Kevin Stephens,Robert Wallace,e1 robert wallace,1572,E1,1,1687,3.37,0.65,3.5
2024-09-10,Kevin Stephens,Chris Peters,e1 chris peters,1673,E1,1,1701,3.88,0.51,4.5
2024-09-16,Kevin Stephens,Mike Smith,e1 mike smith,1488,E1,1,1709,4.63,0.75,5.5
2024-09-23,Kevin Stephens,Leon Jansen van Rensburg,e1 leon jansen van rensburg,1758,E1,0,1697,5.02,0.39,5.5
2024-09-30,Kevin Stephens,Andrew Chochola,e1 andrew chochola,1310,E1,1,1700,5.92,0.9,6.5
2024-10-13,Kevin Stephens,Otto Bartlett-Davis,e1 otto bartlett-davis,1386,E1,0.5,1689,6.77,0.85,7
2024-10-14,Kevin Stephens,Matt Straiton,e1 matt straiton,1550,E1,1,1699,7.45,0.68,8
2024-10-28,Kevin Stephens,David Belochkin,e1 david belochkin,1535,E1,0,1678,8.15,0.7,8
2024-11-05,Kevin Stephens,Constantine Popov,e1 constantine popov,1431,E1,1,1684,8.96,0.81,9
2024-11-11,Kevin Stephens,Sami Hoosein,e1 sami hoosein,1400,E1,1,1689,9.8,0.84,10
2024-11-25,Kevin Stephens,Simon Blackmore,e1 simon blackmore,1724,E1,1,1705,10.24,0.44,11
2024-10-28,Kevin Heady,Julie Ward,d1 julie ward,1590,D1,1,1691,0.63,0.63,1
2024-11-15,Kevin Heady,Daniel Attrill,NA,1,D1,1,1691,1.63,1,2
2024-11-16,Kevin Heady,Paul Bevan,w1 paul bevan,1510,W1,1,1699,2.36,0.73,3
2024-11-16,Kevin Heady,Carl Halpin,w1 carl halpin,1616,W1,1,1712,2.95,0.59,4
2024-11-17,Kevin Heady,Jordan Heatman,w1 jordan heatman,1653,W1,0,1695,3.49,0.54,4
2024-11-17,Kevin Heady,Jack Bull,g1 jack bull,1546,G1,1,1705,4.17,0.68,5
2024-12-10,Kevin Heady,Peter Evans,d1 peter evans,1557,D1,1,1715,4.84,0.67,6
2024-07-02,Adam Sarwar,James Choung,e1 james choung,1364,E1,1,1684,0.86,0.86,1
2024-07-06,Adam Sarwar,Dominic Czarnuch,NA,1788,ENG,1,1704,1.21,0.35,2
2024-07-06,Adam Sarwar,Ruqayyah Rida,NA,2214,ENG,0,1701,1.31,0.1,2
2024-07-07,Adam Sarwar,Andrii Poliakov,NA,1648,ENG,0,1684,1.86,0.55,2
2024-07-07,Adam Sarwar,Olivia Gee,NA,1347,ENG,1,1688,2.73,0.87,3
2024-07-13,Adam Sarwar,Sidhanth Pai,NA,1875,ENG,0,1681,2.98,0.25,3
2024-07-13,Adam Sarwar,Arthur Kendall,NA,1876,ENG,0,1673,3.22,0.24,3
2024-07-16,Adam Sarwar,Kam Choo Yin,e1 kam choo yin,1823,E1,0,1664,3.53,0.31,3
2024-07-23,Adam Sarwar,Nitish Arun,NA,1928,FIDE,0,1659,3.72,0.19,3
2024-07-23,Adam Sarwar,Junyi Zhang,NA,2093,ENG,0,1656,3.82,0.1,3
2024-07-24,Adam Sarwar,Tavish Railwani,NA,1789,ENG,0,1645,4.17,0.35,3
2024-07-24,Adam Sarwar,Talab Rami,NA,2253,ENG,0,1642,4.27,0.1,3
2024-07-25,Adam Sarwar,George Zhao,NA,2184,ENG,0,1639,4.37,0.1,3
2024-07-27,Adam Sarwar,Rowan Eccleston,NA,1674,ENG,0,1624,4.88,0.51,3
2024-07-27,Adam Sarwar,Samuel Ewart,NA,1573,ENG,1,1634,5.53,0.65,4
2024-07-28,Adam Sarwar,Jenny Gartside,NA,1487,ENG,1,1642,6.28,0.75,5
2024-07-30,Adam Sarwar,Bryony Eccleston,NA,1768,ENG,0,1630,6.66,0.38,5
2024-07-31,Adam Sarwar,Aditya Gupta,NA,1720,ENG,0.5,1632,7.1,0.44,5.5
2024-08-01,Adam Sarwar,Yicheng Ding,NA,1704,ENG,0,1618,7.57,0.47,5.5
2024-08-02,Adam Sarwar,Parisa Patel,NA,1402,ENG,0,1593,8.4,0.83,5.5
2024-08-03,Adam Sarwar,Ian Farrow,NA,1699,ENG,0,1579,8.87,0.47,5.5
2024-07-28,Adam Sarwar,Rezin C Catabay,NA,1895,ENG,0,1572,9.09,0.22,5.5
2024-07-29,Adam Sarwar,Aadhya Parikh,NA,1317,ENG,1,1576,9.98,0.89,6.5
2024-07-30,Adam Sarwar,Brandon Jun Qiao Fang,NA,1379,FIDE,0,1550,10.83,0.85,6.5
2024-07-31,Adam Sarwar,Samuel Shah,NA,1645,ENG,0.5,1549,11.38,0.55,7
2024-08-01,Adam Sarwar,Avyanna Singh,NA,1654,ENG,1,1563,11.92,0.54,8
2024-08-02,Adam Sarwar,Jacob Liu,NA,1876,ENG,0,1555,12.16,0.24,8
2024-08-03,Adam Sarwar,Matthew Helsby,NA,1753,ENG,0,1543,12.56,0.4,8
2024-08-16,Adam Sarwar,Carolus Tang,NA,1668,ENG,1,1558,13.08,0.52,9
2024-08-17,Adam Sarwar,Arush Ajai Murthy,e1 arush ajai murthy,1745,E1,1,1576,13.49,0.41,10
2024-08-17,Adam Sarwar,Anthony Tatam,NA,1691,ENG,0,1561,13.97,0.48,10
2024-08-18,Adam Sarwar,Andrei Zhuravlev,e1 andrei zhuravlev,1484,E1,0.5,1553,14.73,0.76,10.5
2024-08-18,Adam Sarwar,Kevin Lambert,g1 kevin lambert,1587,G1,1,1564,15.36,0.63,11.5
2024-09-02,Adam Sarwar,Ben Hannigan,e1 ben hannigan,1533,E1,0.5,1558,16.06,0.7,12
2024-09-03,Adam Sarwar,Aled Roberts,e1 aled roberts,1711,E1,0.5,1560,16.52,0.46,12.5
2024-09-11,Adam Sarwar,Bertie Carvey,e1 bertie carvey,1386,E1,1,1564,17.36,0.84,13.5
2024-09-14,Adam Sarwar,Andrei Zhuravlev,e1 andrei zhuravlev,1484,E1,1,1572,18.12,0.76,14.5
2024-09-14,Adam Sarwar,Wiliam Francis,w1 wiliam francis,1589,W1,0.5,1568,18.75,0.63,15
2024-09-14,Adam Sarwar,Joshua Colcombe,g1 joshua colcombe,1561,G1,0,1548,19.41,0.66,15
2024-09-15,Adam Sarwar,Constantine Popov,e1 constantine popov,1431,E1,1,1554,20.22,0.81,16
2024-09-15,Adam Sarwar,Donna Chadwick,NA,1522,ENG,1,1562,20.93,0.71,17
2024-09-17,Adam Sarwar,Martin Ilett,e1 martin ilett,1631,E1,0,1545,21.5,0.57,17
2024-09-24,Adam Sarwar,Csombor Hanczar,e1 csombor hanczar,1596,E1,1,1557,22.12,0.62,18
2024-10-05,Adam Sarwar,Gregory Kornilovich,NA,1715,ENG,0,1543,22.57,0.45,18
2024-10-06,Adam Sarwar,Marijka Mykhnenko,NA,1650,ENG,1,1557,23.11,0.54,19
2024-10-06,Adam Sarwar,Yvon Van Neerven,NA,1392,ENG,0,1532,23.95,0.84,19
2024-10-06,Adam Sarwar,Ibrahim Riaz,NA,1479,ENG,1,1539,24.71,0.76,20
2024-10-15,Adam Sarwar,Tomos Ilett,e1 tomos ilett,1445,E1,1,1545,25.5,0.79,21
2024-10-28,Adam Sarwar,Yusuf Sulemani,e1 yusuf sulemani,1700,E1,0,1531,25.97,0.47,21
2024-10-29,Adam Sarwar,Bob Owen,e1 bob owen,1545,E1,1,1540,26.66,0.69,22
2024-11-05,Adam Sarwar,Gareth Richards,e1 gareth richards,1574,E1,0,1521,27.31,0.65,22
2024-11-15,Adam Sarwar,Amir Jamil,e1 amir jamil,1422,E1,1,1526,28.13,0.82,23
2024-11-16,Adam Sarwar,Spencer Ripley,w1 spencer ripley,1488,W1,1,1534,28.88,0.75,24
2024-11-16,Adam Sarwar,Gareth Richards,e1 gareth richards,1574,E1,0,1515,29.53,0.65,24
2024-11-17,Adam Sarwar,Glyn Hill,w1 glyn hill,1449,W1,0.5,1506,30.32,0.79,24.5
2024-11-17,Adam Sarwar,Andrei Zhuravlev,e1 andrei zhuravlev,1484,E1,0,1483,31.08,0.76,24.5
2024-11-19,Adam Sarwar,Gareth Richards,e1 gareth richards,1574,E1,0,1464,31.73,0.65,24.5
2024-11-27,Adam Sarwar,Angus Lloyd,e1 angus lloyd,1522,E1,1,1472,32.44,0.71,25.5
2024-12-03,Adam Sarwar,Robert Wallace,e1 robert wallace,1572,E1,1,1483,33.09,0.65,26.5
2024-12-21,Adam Sarwar,Jonathan Rubeck,NA,1941,ENG,0,1477,33.27,0.18,26.5
2024-12-21,Adam Sarwar,Callum Hill,NA,1758,ENG,1,1496,33.66,0.39,27.5
2024-12-22,Adam Sarwar,Brendan O'Gorman,NA,1864,ENG,0.5,1503,33.92,0.26,28
2024-12-22,Adam Sarwar,Lalit Vidyadhar Nandyala Sharma,NA,1637,ENG,0,1486,34.48,0.56,28
2024-12-28,Adam Sarwar,George Brown,NA,1219,ENG,1,1489,35.38,0.9,29
2024-12-28,Adam Sarwar,Dylan Moute,NA,1406,ENG,1,1494,36.21,0.83,30
2024-12-28,Adam Sarwar,Marcus Yip,NA,1486,ENG,1,1502,36.96,0.75,31
2024-12-29,Adam Sarwar,Duola Lu,NA,1413,ENG,1,1507,37.78,0.82,32
2024-12-29,Adam Sarwar,Sasha Rozov,NA,1495,ENG,1,1515,38.52,0.74,33
2024-12-29,Adam Sarwar,Iaroslav Bunbich,NA,1564,ENG,1,1525,39.18,0.66,34
2024-12-30,Adam Sarwar,Aarav Raj,NA,1687,ENG,0.5,1525,39.67,0.49,34.5
2024-12-30,Adam Sarwar,Rudra Shembekar,NA,1440,ENG,1,1531,40.47,0.8,35.5
2024-12-30,Adam Sarwar,Mark Levitin,NA,1474,ENG,0.5,1523,41.24,0.77,36
2024-09-10,Cosmin Stancu,Sergio Esteves,e1 sergio esteves,1743,E1,0.5,1683,0.41,0.41,0.5
2024-10-16,Cosmin Stancu,Micah O'Toole,e1 micah o'toole,1774,E1,0,1672,0.78,0.37,0.5
2024-11-05,Cosmin Stancu,Alex Kennedy,e1 alex kennedy,1735,E1,1,1689,1.2,0.42,1.5
2024-09-17,Andrew Sutton,Susan F Parry,n1 susan f parry,1501,N1,1,1688,0.74,0.74,1
2024-10-08,Andrew Sutton,Paul Sadler,n1 paul sadler,1720,N1,0,1675,1.18,0.44,1
2024-10-29,Andrew Sutton,Paul Sadler,n1 paul sadler,1720,N1,0,1661,1.62,0.44,1
2024-11-05,Andrew Sutton,Nick Darlington,NA,1741,ENG,1,1679,2.03,0.41,2
2024-11-19,Andrew Sutton,Stuart Hamilton,n1 stuart hamilton,1542,N1,0,1658,2.72,0.69,2
2024-12-10,Andrew Sutton,Ian Clayton,NA,1648,ENG,1,1672,3.27,0.55,3
2024-12-03,Clive Crowley,Owen Tompkins Coll,e1 owen tompkins coll,1750,E1,1,1697,0.4,0.4,1
2024-10-08,Matthew Matthias,Finn Pritchard,n1 finn pritchard,1634,N1,0.5,1677,0.56,0.56,0.5
2024-10-15,Matthew Matthias,Steve Richards,n1 steve richards,1769,N1,1,1696,0.93,0.37,1.5
