Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2023-02-13,Les Philpin,Moss McCarthy,w1 moss mccarthy,2015,W1,0,1649,2.98,0.1,5
2023-03-05,Les Philpin,Alun Smith,e1 alun smith,1714,E1,0,1639,3.3,0.32,5
2023-03-06,Les Philpin,Andrew Gibbons,w1 andrew gibbons,1992,W1,0.5,1651,3.4,0.1,5.5
2023-03-15,Les Philpin,Mark Thomas,w1 mark thomas,1916,W1,0,1647,3.53,0.13,5.5
2023-03-27,Les Philpin,Merlin Duval,w1 merlin duval,1583,W1,0,1631,4.03,0.5,5.5
2023-04-03,Les Philpin,Bob Moore,w1 bob moore,1802,W1,0.5,1640,4.25,0.22,6
2023-04-17,Les Philpin,Mark Thomas,w1 mark thomas,1916,W1,0,1636,4.38,0.13,6
2023-04-18,Les Philpin,Dale Westcott,w1 dale westcott,1667,W1,0,1624,4.76,0.38,6
2023-04-24,Les Philpin,Peter Bevan,w1 peter bevan,1870,W1,0,1619,4.92,0.16,6
2023-04-26,Les Philpin,Anthony Beck,w1 anthony beck,1580,W1,0.5,1618,5.43,0.51,6.5
2023-03-07,Merlin Duval,Dave Conway,w1 dave conway,1197,W1,1,1586,0.9,0.9,1
2023-03-08,Merlin Duval,Andrew Smith,w1 andrew smith,1688,W1,1,1607,1.25,0.35,2
2023-03-13,Merlin Duval,Peter Bevan,w1 peter bevan,1870,W1,0,1602,1.41,0.16,2
2023-03-14,Merlin Duval,Martyn Griffiths,w1 martyn griffiths,1726,W1,1,1624,1.72,0.31,3
2023-03-20,Merlin Duval,Andrew Smith,w1 andrew smith,1688,W1,1,1645,2.07,0.35,4
2023-03-21,Merlin Duval,Martin C Jones,d1 martin c jones,1760,D1,0.5,1652,2.34,0.27,4.5
2023-03-27,Merlin Duval,Les Philpin,w1 les philpin,1584,W1,1,1668,2.84,0.5,5.5
2023-03-29,Merlin Duval,Ian Jones,w1 ian jones,1990,W1,0,1665,2.94,0.1,5.5
2023-04-24,Merlin Duval,Luke Williams,w1 luke williams,1627,W1,1,1683,3.38,0.44,6.5
2023-04-25,Merlin Duval,Tony Crossman,w1 tony crossman,1626,W1,0,1669,3.82,0.44,6.5
2023-05-09,Merlin Duval,Michael Beck,w1 michael beck,1746,W1,0,1660,4.1,0.28,6.5
2023-05-12,Merlin Duval,Roger Jenkins,w1 roger jenkins,1452,W1,1,1670,4.78,0.68,7.5
2023-01-09,Andrew Jeanes,Tycho Twohig,e1 tycho twohig,1430,E1,1,1592,0.71,0.71,1
2023-01-10,Andrew Jeanes,Morgan Foulkes,e1 morgan foulkes,1200,E1,1,1596,1.61,0.9,2
2023-01-16,Andrew Jeanes,Dave McGhee,e1 dave mcghee,1618,E1,0,1581,2.06,0.45,2
2023-01-23,Andrew Jeanes,Tycho Twohig,e1 tycho twohig,1430,E1,0.5,1575,2.77,0.71,2.5
2023-02-01,Andrew Jeanes,Jake Hurley,e1 jake hurley,1841,E1,0,1569,2.95,0.18,2.5
2023-02-06,Andrew Jeanes,Chris Peters,e1 chris peters,1513,E1,0,1549,3.55,0.6,2.5
2023-02-13,Andrew Jeanes,Nadi Grewal,e1 nadi grewal,1210,E1,1,1553,4.45,0.9,3.5
2023-02-20,Andrew Jeanes,Mike Gale,e1 mike gale,1592,E1,0.5,1553,4.94,0.49,4
2023-02-27,Andrew Jeanes,Peter Watkins,e1 peter watkins,1375,E1,0.5,1545,5.71,0.77,4.5
2023-03-12,Andrew Jeanes,Bence Szakmany,e1 bence szakmany,1700,E1,0.5,1550,6.05,0.34,5
2023-03-13,Andrew Jeanes,Milo Davies,e1 milo davies,1381,E1,1,1557,6.81,0.76,6
2023-03-20,Andrew Jeanes,Leon Jansen van Rensburg,e1 leon jansen van rensburg,1605,E1,0.5,1558,7.28,0.47,6.5
2023-03-22,Andrew Jeanes,Guy Wagner,e1 guy wagner,1650,E1,0,1546,7.68,0.4,6.5
2023-03-27,Andrew Jeanes,Alex Kennedy,e1 alex kennedy,1467,E1,1,1556,8.34,0.66,7.5
2023-04-03,Andrew Jeanes,Steffan Mon,e1 steffan mon,1294,E1,0.5,1545,9.18,0.84,8
2023-04-16,Andrew Jeanes,Joseph Browse,e1 joseph browse,1578,E1,0.5,1545,9.69,0.51,8.5
2023-04-17,Andrew Jeanes,Martin Ricketts,e1 martin ricketts,1313,E1,0.5,1535,10.52,0.83,9
2023-04-24,Andrew Jeanes,Peter Quinn,e1 peter quinn,1823,E1,1,1560,10.72,0.2,10
2023-05-03,Andrew Jeanes,Jack Hannigan,e1 jack hannigan,1450,E1,1,1571,11.4,0.68,11
2023-05-15,Andrew Jeanes,Paul Bridges,e1 paul bridges,1770,E1,0.5,1578,11.65,0.25,11.5
2023-05-16,Andrew Jeanes,Andy Basford,e1 andy basford,1544,E1,0,1561,12.21,0.56,11.5
2023-05-23,Andrew Jeanes,Duncan MacDonald,e1 duncan macdonald,1880,E1,0,1556,12.36,0.15,11.5
2023-01-03,Anthony Beck,Bob Moore,w1 bob moore,1802,W1,0,1573,0.22,0.22,0
2023-02-07,Anthony Beck,Andrew Smith,w1 andrew smith,1688,W1,0,1562,0.57,0.35,0
2023-02-21,Anthony Beck,Lysa Brooks,w1 lysa brooks,1600,W1,0,1547,1.04,0.47,0
2023-03-07,Anthony Beck,Mark Thomas,w1 mark thomas,1916,W1,0,1543,1.17,0.13,0
2023-03-21,Anthony Beck,Andrew Gibbons,w1 andrew gibbons,1992,W1,0,1540,1.27,0.1,0
2023-03-29,Anthony Beck,David Guy,w1 david guy,1866,W1,0,1534,1.43,0.16,0
2023-04-26,Anthony Beck,Les Philpin,w1 les philpin,1584,W1,0.5,1535,1.92,0.49,0.5
2023-02-12,Joseph Browse,Peter Slater,e1 peter slater,1656,E1,1,1598,0.39,0.39,1
2023-03-04,Joseph Browse,Daniel Wilmot,e1 daniel wilmot,1912,E1,1,1625,0.52,0.13,2
2023-03-04,Joseph Browse,Hugo Fowler,g1 hugo fowler,2014,G1,0,1622,0.62,0.1,2
2023-03-04,Joseph Browse,Tom Bennett,e1 tom bennett,1648,E1,1,1641,1.02,0.4,3
2023-03-05,Joseph Browse,Dave Turner,g1 dave turner,1954,G1,0.5,1654,1.12,0.1,3.5
2023-03-05,Joseph Browse,Roy Thomas,e1 roy thomas,1810,E1,1,1679,1.33,0.21,4.5
2023-03-13,Joseph Browse,Bob Hurn,e1 bob hurn,1626,E1,1,1698,1.76,0.43,5.5
2023-04-07,Joseph Browse,David Guy,w1 david guy,1866,W1,0,1693,1.92,0.16,5.5
2023-04-07,Joseph Browse,Tomos Ilett,e1 tomos ilett,950,E1,1,1696,2.82,0.9,6.5
2023-04-08,Joseph Browse,Simon Blackmore,e1 simon blackmore,1722,E1,1,1718,3.12,0.3,7.5
2023-04-08,Joseph Browse,Justin Morgans,e1 justin morgans,1707,E1,0,1708,3.44,0.32,7.5
2023-04-09,Joseph Browse,Mark Thomas,w1 mark thomas,1916,W1,1,1736,3.57,0.13,8.5
2023-04-10,Joseph Browse,David Buttell,w1 david buttell,1708,W1,0.5,1741,3.89,0.32,9
2023-04-10,Joseph Browse,Paul Bridges,e1 paul bridges,1770,E1,0.5,1749,4.14,0.25,9.5
2023-04-12,Joseph Browse,Michael Arribas-Ayllon,e1 michael arribas-ayllon,1664,E1,0,1737,4.52,0.38,9.5
2023-04-16,Joseph Browse,Andrew Jeanes,e1 andrew jeanes,1583,E1,0.5,1738,5.01,0.49,10
2023-01-11,Samuele Scarpignato,Reginald Mba,e1 reginald mba,1811,E1,1,1602,0.21,0.21,1
2023-01-16,Samuele Scarpignato,Richard Larg,e1 richard larg,1454,E1,1,1613,0.88,0.67,2
2023-01-24,Samuele Scarpignato,Jeff Rowland,e1 jeff rowland,1574,E1,0.5,1613,1.38,0.5,2.5
2023-02-01,Samuele Scarpignato,Zack Wilkins,e1 zack wilkins,1360,E1,1,1620,2.16,0.78,3.5
2023-02-22,Samuele Scarpignato,Dave McGhee,e1 dave mcghee,1618,E1,1,1638,2.6,0.44,4.5
2023-03-01,Samuele Scarpignato,Reuben Hilliar,e1 reuben hilliar,850,E1,1,1641,3.5,0.9,5.5
2023-03-22,Samuele Scarpignato,Kristan Enoch,e1 kristan enoch,1059,E1,0,1612,4.4,0.9,5.5
2023-01-11,Jeff Rowland,Ian Abraham,e1 ian abraham,1567,E1,0,1558,0.51,0.51,0
2023-01-24,Jeff Rowland,Samuele Scarpignato,e1 samuele scarpignato,1577,E1,0.5,1558,1.01,0.5,0.5
2023-01-25,Jeff Rowland,Alex Kennedy,e1 alex kennedy,1467,E1,0.5,1553,1.66,0.65,1
2023-02-08,Jeff Rowland,Mike Stannard,g1 mike stannard,1209,G1,1,1557,2.55,0.89,2
2023-02-15,Jeff Rowland,Reuben Hilliar,e1 reuben hilliar,850,E1,1,1560,3.45,0.9,3
2023-02-22,Jeff Rowland,Will Parkinson,e1 will parkinson,921,E1,1,1563,4.35,0.9,4
2023-03-01,Jeff Rowland,Jen Taylor,e1 jen taylor,1142,E1,1,1566,5.25,0.9,5
2023-03-22,Jeff Rowland,John Hannay,e1 john hannay,1567,E1,1,1582,5.76,0.51,6
2023-05-15,Jeff Rowland,Erion Pici,e1 erion pici,1175,E1,1,1585,6.66,0.9,7
2023-05-24,Jeff Rowland,Kristan Enoch,e1 kristan enoch,1059,E1,1,1588,7.56,0.9,8
2023-01-11,Ian Abraham,Jeff Rowland,e1 jeff rowland,1574,E1,1,1583,0.49,0.49,1
2023-01-23,Ian Abraham,Matthew Burge,e1 matthew burge,1417,E1,0,1561,1.19,0.7,1
2023-02-07,Ian Abraham,David Rovaretti,e1 david rovaretti,1706,E1,0.5,1567,1.5,0.31,1.5
2023-03-07,Ian Abraham,Bence Szakmany,e1 bence szakmany,1700,E1,0,1557,1.82,0.32,1.5
2023-03-13,Ian Abraham,Tycho Twohig,e1 tycho twohig,1430,E1,0.5,1551,2.51,0.69,2
2023-04-03,Ian Abraham,Owain Groves,e1 owain groves,1272,E1,1,1556,3.36,0.85,3
2023-04-11,Ian Abraham,Adam Colcombe,e1 adam colcombe,1100,E1,1,1559,4.26,0.9,4
2023-05-15,Ian Abraham,Adam Christopher,e1 adam christopher,1129,E1,1,1562,5.16,0.9,5
2023-01-11,John Hannay,Reuben Hilliar,e1 reuben hilliar,850,E1,1,1570,0.9,0.9,1
2023-01-24,John Hannay,Reginald Mba,e1 reginald mba,1811,E1,0,1564,1.1,0.2,1
2023-02-15,John Hannay,Kristan Enoch,e1 kristan enoch,1059,E1,0,1535,2,0.9,1
2023-03-22,John Hannay,Jeff Rowland,e1 jeff rowland,1574,E1,0,1519,2.49,0.49,1
2023-03-29,John Hannay,Bob Owen,e1 bob owen,1315,E1,1,1525,3.3,0.81,2
2023-04-26,John Hannay,Ben Hannigan,e1 ben hannigan,1250,E1,0.5,1514,4.16,0.86,2.5
2023-01-23,John Ryles,Clive Silver,e1 clive silver,1486,E1,1,1571,0.6,0.6,1
2023-02-20,John Ryles,Christopher Mueser,e1 christopher mueser,1295,E1,1,1577,1.42,0.82,2
2023-03-07,John Ryles,Ellison Smith,e1 ellison smith,1775,E1,0,1569,1.64,0.22,2
2023-03-20,John Ryles,Chris Peters,e1 chris peters,1513,E1,0,1551,2.2,0.56,2
2023-04-11,John Ryles,Alex Kennedy,e1 alex kennedy,1467,E1,0,1531,2.83,0.63,2
2023-04-17,John Ryles,Bill Harle,e1 bill harle,1679,E1,0,1521,3.16,0.33,2
2023-06-19,John Ryles,Dave Mahoney,e1 dave mahoney,985,E1,1,1524,4.06,0.9,3
2023-05-15,Aled Roberts,Jasper Rigg,e1 jasper rigg,850,E1,1,1553,0.9,0.9,1
2023-01-11,Dave Connolly,Steve Horrell,g1 steve horrell,1712,G1,0,1540,0.28,0.28,0
2023-02-19,Dave Connolly,Lee Davis,e1 lee davis,1944,E1,0,1537,0.38,0.1,0
2023-01-24,Jack Nicol,Kristan Enoch,e1 kristan enoch,1059,E1,1,1552,0.9,0.9,1
2023-04-24,Andy Basford,Adam Christopher,e1 adam christopher,1129,E1,0,1515,0.9,0.9,0
2023-05-16,Andy Basford,Andrew Jeanes,e1 andrew jeanes,1583,E1,1,1533,1.34,0.44,1
2023-02-13,Mike Blake,Peter Coutts,n1 peter coutts,1443,N1,0.5,1539,0.64,0.64,0.5
2023-02-27,Mike Blake,Sam Leaney,n1 sam leaney,1200,N1,1,1543,1.52,0.88,1.5
2023-03-15,Mike Blake,Joshua Mullineux,n1 joshua mullineux,1527,N1,0,1527,2.04,0.52,1.5
2023-01-14,Chris P Smith,Peter Jaszkiwskyj,NA,1969,ENG,0,1540,0.1,0.1,0
2023-04-08,Chris P Smith,Elliott Head,g1 elliott head,1168,G1,1,1543,1,0.9,1
2023-04-09,Chris P Smith,Chris Dixon,g1 chris dixon,1687,G1,0,1533,1.3,0.3,1
2023-01-26,Chris P Smith,Alex Whelan,NA,1678,ENG,0,1523,1.61,0.31,1
2023-02-23,Chris P Smith,Joaquim Luque,NA,1626,ENG,0,1511,1.99,0.38,1
2023-04-08,Chris P Smith,Yoganand,NA,2178,FIDE,0,1508,2.09,0.1,1
2023-04-08,Chris P Smith,Scott Hammett,d1 scott hammett,1634,D1,0.5,1512,2.46,0.37,1.5
2023-04-10,Chris P Smith,Mark Thomas,w1 mark thomas,1916,W1,0,1509,2.56,0.1,1.5
2023-04-10,Chris P Smith,Louise Woodcock,NA,1275,EST,0,1482,3.38,0.82,1.5
2023-02-22,Ron Williams,Bob Hurn,e1 bob hurn,1626,E1,0.5,1545,0.38,0.38,0.5
2023-04-05,Ron Williams,Leslie Blohm,g1 leslie blohm,1971,G1,0.5,1558,0.48,0.1,1
2023-05-12,Ron Williams,Jonathan Dark,g1 jonathan dark,1200,G1,1,1562,1.36,0.88,2
2023-05-13,Ron Williams,Jonathan Gilbert,g1 jonathan gilbert,2034,G1,0,1558,1.46,0.1,2
2023-05-13,Ron Williams,Joshua Colcombe,g1 joshua colcombe,1300,G1,0,1533,2.26,0.8,2
2023-05-14,Ron Williams,Jake Sadler,g1 jake sadler,1212,G1,1,1537,3.13,0.87,3
2023-05-14,Ron Williams,Phil Smith,g1 phil smith,1473,G1,1,1550,3.73,0.6,4
2023-05-24,Ron Williams,Alan Keene,g1 alan keene,1845,G1,0,1545,3.88,0.15,4
2023-06-21,Ron Williams,Mark Emblem,g1 mark emblem,1371,G1,1,1554,4.61,0.73,5
2023-01-11,Domantas Kirklys,Barrie Wells,n1 barrie wells,1699,N1,0,1524,0.28,0.28,0
2023-01-24,Domantas Kirklys,Dave Littlemore,NA,1456,ENG,0.5,1521,0.89,0.61,0.5
2023-01-31,Domantas Kirklys,Gareth Ellis,n1 gareth ellis,1848,N1,0.5,1532,1.03,0.14,1
2023-02-15,Domantas Kirklys,Nathanael Griffiths,NA,1613,ENG,0,1520,1.42,0.39,1
2023-02-22,Domantas Kirklys,John Gorman,NA,1855,ENG,0,1515,1.56,0.14,1
2023-03-01,Domantas Kirklys,Stephen Lloyd,NA,1736,ENG,1,1540,1.8,0.24,2
2023-03-15,Domantas Kirklys,Lee Whitford-Stark,NA,1738,ENG,0,1532,2.04,0.24,2
2023-03-28,Domantas Kirklys,Ray Williams,NA,1752,ENG,0.5,1541,2.26,0.22,2.5
2023-01-25,Frank Salt,Ian Clayton,NA,1400,ENG,0.5,1524,0.68,0.68,0.5
2023-02-07,Frank Salt,Stephen Garnett,n1 stephen garnett,1081,N1,1,1527,1.58,0.9,1.5
2023-03-01,Frank Salt,Piotr Siwy,NA,1711,ENG,0,1519,1.84,0.26,1.5
2023-04-05,Frank Salt,Paul Sadler,NA,1571,ENG,0,1505,2.28,0.44,1.5
2023-05-03,Frank Salt,Nils Malmros,NA,1435,ENG,1,1517,2.91,0.63,2.5
2023-01-16,Joshua Mullineux,Peter Coutts,n1 peter coutts,1443,N1,1,1539,0.62,0.62,1
2023-01-23,Joshua Mullineux,Jay Drawbridge,n1 jay drawbridge,1700,N1,0,1531,0.89,0.27,1
2023-02-07,Joshua Mullineux,Gary Fox,n1 gary fox,1490,N1,1,1545,1.44,0.55,2
2023-03-07,Joshua Mullineux,Catriona Coutts,n1 catriona coutts,1487,N1,0,1527,2,0.56,2
2023-03-15,Joshua Mullineux,Mike Blake,n1 mike blake,1544,N1,1,1544,2.48,0.48,3
2023-03-21,Joshua Mullineux,Paul Minton Rowlands,n1 paul minton rowlands,1200,N1,1,1548,3.35,0.87,4
2023-05-02,Joshua Mullineux,Austin Glebe,n1 austin glebe,1400,N1,1,1558,4.03,0.68,5
2023-01-10,Suraj Prabhu,Gavin Jones,e1 gavin jones,1639,E1,0,1514,0.34,0.34,0
2023-01-17,Suraj Prabhu,Alun Smith,e1 alun smith,1714,E1,0,1506,0.59,0.25,0
2023-02-07,Suraj Prabhu,Tycho Twohig,e1 tycho twohig,1430,E1,1,1518,1.22,0.63,1
2023-04-11,Suraj Prabhu,Mike Gale,e1 mike gale,1592,E1,0,1505,1.62,0.4,1
2023-05-23,Suraj Prabhu,Guy Wagner,e1 guy wagner,1650,E1,0,1494,1.95,0.33,1
2023-06-13,Suraj Prabhu,Simon Blackmore,e1 simon blackmore,1722,E1,0,1487,2.19,0.24,1
2023-06-20,Suraj Prabhu,Csombor Hanczar,e1 csombor hanczar,964,E1,1,1490,3.09,0.9,2
2023-06-27,Suraj Prabhu,Ellis Jones,e1 ellis jones,850,E1,1,1493,3.99,0.9,3
2023-03-04,Piotr Graczyk,Hugo Fowler,g1 hugo fowler,2014,G1,0,1521,0.1,0.1,0
2023-03-04,Piotr Graczyk,Timur Ramzan,e1 timur ramzan,1200,E1,0,1493,0.97,0.87,0
2023-03-05,Piotr Graczyk,Csombor Hanczar,e1 csombor hanczar,964,E1,1,1496,1.87,0.9,1
2023-03-05,Piotr Graczyk,Tomas Forsey,g1 tomas forsey,1216,G1,1,1501,2.72,0.85,2
2023-03-29,Piotr Graczyk,Tim Whitchurch,e1 tim whitchurch,1287,E1,1,1507,3.52,0.8,3
2023-04-07,Piotr Graczyk,Ayodele Sadiq,e1 ayodele sadiq,2006,E1,0,1504,3.62,0.1,3
2023-04-07,Piotr Graczyk,Timur Ramzan,e1 timur ramzan,1200,E1,1,1509,4.49,0.87,4
2023-04-08,Piotr Graczyk,Paul Bridges,e1 paul bridges,1770,E1,1,1534,4.69,0.2,5
2023-04-10,Piotr Graczyk,Peter Quinn,e1 peter quinn,1823,E1,0.5,1545,4.84,0.15,5.5
2023-04-10,Piotr Graczyk,Justin Morgans,e1 justin morgans,1707,E1,0.5,1553,5.1,0.26,6
2023-04-26,Piotr Graczyk,Mike Joslin,e1 mike joslin,1431,E1,1,1565,5.73,0.63,7
2023-01-16,Darson Beeston,Dave Conway,w1 dave conway,1197,W1,1,1527,0.87,0.87,1
2023-01-24,Darson Beeston,Andrew Davies,w1 andrew davies,1385,W1,1,1537,1.56,0.69,2
2023-01-27,Darson Beeston,Leighton Anthony,w1 leighton anthony,1084,W1,0.5,1524,2.46,0.9,2.5
2023-01-31,Darson Beeston,Clair Gorman,w1 clair gorman,1247,W1,1,1530,3.29,0.83,3.5
2023-02-06,Darson Beeston,Karl Wendrich,w1 karl wendrich,1450,W1,1,1543,3.89,0.6,4.5
2023-02-13,Darson Beeston,Dale Westcott,w1 dale westcott,1667,W1,0,1533,4.19,0.3,4.5
2023-02-14,Darson Beeston,John Davies,w1 john davies,1287,W1,0.5,1523,4.99,0.8,5
2023-03-05,Darson Beeston,Emyr Roberts,e1 emyr roberts,1651,E1,0,1513,5.31,0.32,5
2023-03-06,Darson Beeston,Greg Goold,w1 greg goold,1211,W1,0,1486,6.17,0.86,5
2023-03-08,Darson Beeston,Jim Bailey,w1 jim bailey,1119,W1,0.5,1473,7.07,0.9,5.5
2023-03-10,Darson Beeston,Tony Crossman,w1 tony crossman,1626,W1,0.5,1477,7.43,0.36,6
2023-03-14,Darson Beeston,Dale Westcott,w1 dale westcott,1667,W1,0,1468,7.73,0.3,6
2023-03-15,Darson Beeston,Adam May,w1 adam may,1908,W1,0,1464,7.83,0.1,6
2023-04-03,Darson Beeston,Karl Wendrich,w1 karl wendrich,1450,W1,0.5,1461,8.43,0.6,6.5
2023-04-07,Darson Beeston,Gwyn Havard,e1 gwyn havard,1804,E1,0,1456,8.6,0.17,6.5
2023-04-07,Darson Beeston,Elliott Head,g1 elliott head,1168,G1,1,1459,9.49,0.89,7.5
2023-04-08,Darson Beeston,Joseph Greco,NA,1945,ENG,0,1456,9.59,0.1,7.5
2023-04-08,Darson Beeston,Timur Ramzan,e1 timur ramzan,1200,E1,0,1429,10.46,0.87,7.5
2023-04-09,Darson Beeston,Nma-Elietta Abdul-Obitayo,w1 nma-elietta abdul-obitayo,1100,W1,1,1432,11.36,0.9,8.5
2023-04-10,Darson Beeston,Krzysztof Jakubiak,e1 krzysztof jakubiak,1585,E1,1,1451,11.77,0.41,9.5
2023-04-10,Darson Beeston,Neil Stuart,w1 neil stuart,1588,W1,1,1470,12.18,0.41,10.5
2023-04-17,Darson Beeston,John Davies,w1 john davies,1287,W1,1,1476,12.98,0.8,11.5
2023-04-24,Darson Beeston,Ian Phillips,w1 ian phillips,1100,W1,1,1479,13.88,0.9,12.5
2023-04-25,Darson Beeston,Andrew Davies,w1 andrew davies,1385,W1,1,1489,14.57,0.69,13.5
2023-05-12,Darson Beeston,Lysa Brooks,w1 lysa brooks,1600,W1,0,1477,14.96,0.39,13.5
2023-02-02,Ralph Cook,Dale Westcott,w1 dale westcott,1667,W1,0.5,1529,0.3,0.3,0.5
2023-02-08,Ralph Cook,Martin C Jones,d1 martin c jones,1760,D1,0.5,1539,0.5,0.2,1
2023-02-21,Ralph Cook,John Davies,w1 john davies,1287,W1,0.5,1529,1.3,0.8,1.5
2023-04-05,Ralph Cook,Neil Stuart,w1 neil stuart,1588,W1,0,1516,1.71,0.41,1.5
2023-04-18,Ralph Cook,Haoran Zhu,w1 haoran zhu,1100,W1,1,1519,2.61,0.9,2.5
2023-02-27,Malcolm Probert,Neil Stuart,w1 neil stuart,1588,W1,0.5,1521,0.4,0.4,0.5
2023-04-07,Malcolm Probert,Cameron Keane,NA,1100,FIDE,1,1524,1.3,0.9,1.5
2023-04-07,Malcolm Probert,Neil Stuart,w1 neil stuart,1588,W1,0.5,1528,1.7,0.4,2
2023-04-08,Malcolm Probert,Kimberly Chong,e1 kimberly chong,1709,E1,0,1520,1.95,0.25,2
2023-04-08,Malcolm Probert,Chris Dixon,g1 chris dixon,1687,G1,0.5,1527,2.22,0.27,2.5
2023-04-09,Malcolm Probert,Tomos Forsey,NA,1400,FIDE,0,1506,2.88,0.66,2.5
2023-04-10,Malcolm Probert,Emma Kong,e1 emma kong,1380,E1,0,1484,3.57,0.69,2.5
2023-04-10,Malcolm Probert,Scott Hammett,d1 scott hammett,1634,D1,0.5,1489,3.91,0.34,3
2023-04-17,Malcolm Probert,Sam Pritchard,w1 sam pritchard,1594,W1,0.5,1492,4.3,0.39,3.5
2023-05-02,Malcolm Probert,Moss McCarthy,w1 moss mccarthy,2015,W1,0,1489,4.4,0.1,3.5
2023-05-10,Malcolm Probert,David Batell,w1 david batell,1100,W1,0.5,1476,5.3,0.9,4
2023-05-16,Malcolm Probert,Vismith Prabhu,w1 vismith prabhu,1258,W1,0,1450,6.12,0.82,4
2023-05-21,Malcolm Probert,Ian Eustis,w1 ian eustis,1838,W1,0.5,1462,6.26,0.14,4.5
2023-05-23,Malcolm Probert,John Giannini,w1 john giannini,948,W1,1,1465,7.16,0.9,5.5
2023-05-31,Malcolm Probert,Louis Ba Thein,w1 louis ba thein,1308,W1,1,1472,7.93,0.77,6.5
2023-01-06,Chris Peters,Vince Teisar,e1 vince teisar,894,E1,1,1516,0.9,0.9,1
2023-01-07,Chris Peters,Yaroslav Sharhorodsky,e1 yaroslav sharhorodsky,1723,E1,0,1509,1.13,0.23,1
2023-01-07,Chris Peters,Mike Hollyman,e1 mike hollyman,1364,E1,1,1518,1.83,0.7,2
2023-01-08,Chris Peters,David Norris,g1 david norris,1484,G1,0,1501,2.37,0.54,2
2023-01-08,Chris Peters,Rob Frame,e1 rob frame,1003,E1,1,1504,3.27,0.9,3
2023-01-09,Chris Peters,Matthew Burge,e1 matthew burge,1417,E1,0.5,1500,3.9,0.63,3.5
2023-01-24,Chris Peters,Jeremy Jones,e1 jeremy jones,1471,E1,1,1514,4.46,0.56,4.5
2023-02-06,Chris Peters,Andrew Jeanes,e1 andrew jeanes,1583,E1,1,1533,4.86,0.4,5.5
2023-02-20,Chris Peters,Alun Smith,e1 alun smith,1714,E1,1,1558,5.1,0.24,6.5
2023-03-06,Chris Peters,Sam White,e1 sam white,1367,E1,0,1535,5.8,0.7,6.5
2023-03-07,Chris Peters,Alex Kennedy,e1 alex kennedy,1467,E1,0,1517,6.37,0.57,6.5
2023-03-20,Chris Peters,John Ryles,e1 john ryles,1558,E1,1,1535,6.81,0.44,7.5
2023-03-27,Chris Peters,David Corney,e1 david corney,850,E1,1,1538,7.71,0.9,8.5
2023-04-26,Chris Peters,Michael Arribas-Ayllon,e1 michael arribas-ayllon,1664,E1,1,1561,8.01,0.3,9.5
2023-05-15,Chris Peters,Ben Hannigan,e1 ben hannigan,1250,E1,1,1567,8.83,0.82,10.5
2023-05-22,Chris Peters,John Cox,e1 john cox,1366,E1,0.5,1560,9.53,0.7,11
2023-01-24,Anthony Baker,David Rovaretti,e1 david rovaretti,1706,E1,0,1503,0.25,0.25,0
2023-02-20,Anthony Baker,Ellison Smith,e1 ellison smith,1775,E1,0.5,1513,0.43,0.18,0.5
2023-03-07,Anthony Baker,Kam Choo Yin,e1 kam choo yin,1661,E1,0,1504,0.73,0.3,0.5
2023-03-20,Anthony Baker,Mike Gale,e1 mike gale,1592,E1,0,1492,1.12,0.39,0.5
2023-03-27,Anthony Baker,Gwawr Evans,e1 gwawr evans,879,E1,0.5,1479,2.02,0.9,1
2023-04-26,Anthony Baker,Guy Wagner,e1 guy wagner,1650,E1,0,1469,2.33,0.31,1
2023-05-15,Anthony Baker,Jack Hannigan,e1 jack hannigan,1450,E1,0.5,1466,2.92,0.59,1.5
2023-05-22,Anthony Baker,Jeremy Jones,e1 jeremy jones,1471,E1,0.5,1464,3.48,0.56,2
2022-11-29,Sandra G Blackburn,Glyn D Valentine,NA,1643,ENG,0,1501,0.32,0.32,0
2022-12-21,Sandra G Blackburn,Philip Wright,NA,1296,ENG,0.5,1492,1.1,0.78,0.5
2023-01-07,Sandra G Blackburn,Stephen Williams (Tre),n1 stephen williams (tre),1679,N1,0,1483,1.38,0.28,0.5
2023-01-07,Sandra G Blackburn,Norman G Andrews,NA,1597,ENG,0,1471,1.76,0.38,0.5
2023-01-08,Sandra G Blackburn,Rene Butler,NA,1305,ENG,1,1479,2.53,0.77,1.5
2023-01-08,Sandra G Blackburn,Peter Westhead,NA,1569,ENG,0.5,1481,2.95,0.42,2
2023-01-10,Sandra G Blackburn,Philip Cattermole,NA,1804,ENG,0.5,1492,3.11,0.16,2.5
2023-01-24,Sandra G Blackburn,Denzil Lobo,NA,1706,ENG,1,1516,3.36,0.25,3.5
2023-02-01,Sandra G Blackburn,Dylan Cooper,NA,1799,ENG,0,1511,3.52,0.16,3.5
2023-02-11,Sandra G Blackburn,George Home,NA,1767,ENG,0.5,1521,3.71,0.19,4
2023-02-11,Sandra G Blackburn,Philip Walters,NA,1754,ENG,0,1515,3.91,0.2,4
2023-02-12,Sandra G Blackburn,Michael Connor,NA,1767,ENG,0.5,1525,4.1,0.19,4.5
2023-02-12,Sandra G Blackburn,Peter Garrett,NA,1771,ENG,0.5,1535,4.28,0.18,5
2023-02-17,Sandra G Blackburn,William Armstrong,NA,1679,ENG,0.5,1542,4.56,0.28,5.5
